"","ID","sample","Age","domain","propImmediate"
"79",1079,"Primary",69,"Money",0.238095238095238
"80",1080,"Primary",64,"Money",0
"81",1081,"Primary",74,"Money",0.333333333333333
"82",1082,"Primary",56,"Money",0
"83",1083,"Primary",73,"Money",0.642857142857143
"84",1084,"Primary",73,"Money",0.571428571428571
"85",1085,"Primary",51,"Money",0.285714285714286
"86",1086,"Primary",48,"Money",0.619047619047619
"87",1087,"Primary",19,"Money",0.738095238095238
"88",1088,"Primary",59,"Money",0
"89",1089,"Primary",27,"Money",0.523809523809524
"90",1090,"Primary",36,"Money",1
"91",1091,"Primary",73,"Money",0
"92",1092,"Primary",46,"Money",0
"93",1093,"Primary",80,"Money",0.785714285714286
"94",1094,"Primary",25,"Money",0.428571428571429
"95",1095,"Primary",31,"Money",0.476190476190476
"96",1096,"Primary",60,"Money",0.285714285714286
"97",1097,"Primary",63,"Money",0.357142857142857
"98",1098,"Primary",51,"Money",0.333333333333333
"99",1099,"Primary",28,"Money",0.214285714285714
"100",1100,"Primary",80,"Money",1
"101",1101,"Primary",36,"Money",0
"102",1102,"Primary",18,"Money",0.0714285714285714
"103",1103,"Primary",27,"Money",0.857142857142857
"104",1104,"Primary",81,"Money",0.619047619047619
"105",1105,"Primary",29,"Money",0.380952380952381
"106",1106,"Primary",84,"Money",0.976190476190476
"107",1107,"Primary",66,"Money",0.619047619047619
"108",1108,"Primary",86,"Money",0.238095238095238
"109",1109,"Primary",80,"Money",0
"110",1110,"Primary",83,"Money",0.119047619047619
"111",1111,"Primary",24,"Money",0.476190476190476
"112",1112,"Primary",61,"Money",0.5
"113",1113,"Primary",54,"Money",0
"114",1114,"Primary",83,"Money",0.142857142857143
"115",1115,"Primary",46,"Money",0
"116",1116,"Primary",63,"Money",0.0476190476190476
"117",1117,"Primary",86,"Money",0.976190476190476
"118",1118,"Primary",63,"Money",0.833333333333333
"119",1119,"Primary",84,"Money",0.880952380952381
"120",1120,"Primary",56,"Money",0.785714285714286
"121",1121,"Primary",72,"Money",0.619047619047619
"122",1122,"Primary",38,"Money",0.976190476190476
"123",1123,"Primary",47,"Money",1
"124",1124,"Primary",64,"Money",0.30952380952381
"125",1125,"Primary",72,"Money",0.761904761904762
"126",1126,"Primary",75,"Money",0.976190476190476
"127",1127,"Primary",71,"Money",0.380952380952381
"128",1128,"Primary",72,"Money",0.904761904761905
"129",1129,"Primary",71,"Money",0
"130",1130,"Primary",23,"Money",0.928571428571429
"131",1131,"Primary",58,"Money",0.904761904761905
"132",1132,"Primary",49,"Money",0.976190476190476
"133",1133,"Primary",37,"Money",0.0714285714285714
"134",1134,"Primary",62,"Money",0.928571428571429
"135",1135,"Primary",31,"Money",0
"136",1136,"Primary",18,"Money",0
"137",1137,"Primary",27,"Money",0.0714285714285714
"138",1138,"Primary",63,"Money",0.0238095238095238
"139",1139,"Primary",29,"Money",0
"140",1140,"Primary",42,"Money",0.166666666666667
"141",1141,"Primary",33,"Money",0.452380952380952
"142",1142,"Primary",76,"Money",0.714285714285714
"143",1143,"Primary",68,"Money",1
"144",1144,"Primary",60,"Money",0.142857142857143
"145",1145,"Primary",18,"Money",0.547619047619048
"146",1146,"Primary",19,"Money",0.0476190476190476
"147",1147,"Primary",53,"Money",0.547619047619048
"148",1148,"Primary",58,"Money",0.761904761904762
"149",1149,"Primary",56,"Money",0.833333333333333
"150",1150,"Primary",64,"Money",0
"151",1151,"Primary",71,"Money",1
"152",1152,"Primary",30,"Money",0.785714285714286
"153",1153,"Primary",67,"Money",0.714285714285714
"154",1154,"Primary",24,"Money",0.642857142857143
"155",1155,"Primary",41,"Money",0.476190476190476
"156",1156,"Primary",67,"Money",1
"157",1157,"Primary",56,"Money",0.285714285714286
"158",1158,"Primary",47,"Money",0.976190476190476
"159",1159,"Primary",49,"Money",0.119047619047619
"160",1160,"Primary",61,"Money",0.642857142857143
"161",1161,"Primary",26,"Money",0
"162",1162,"Primary",71,"Money",0
"163",1163,"Primary",69,"Money",0.714285714285714
"164",1164,"Primary",42,"Money",0.976190476190476
"165",1165,"Primary",81,"Money",0.738095238095238
"166",1166,"Primary",43,"Money",1
"167",1167,"Primary",39,"Money",1
"168",1168,"Primary",23,"Money",0.166666666666667
"169",1169,"Primary",29,"Money",0.785714285714286
"170",1170,"Primary",42,"Money",0.119047619047619
"171",1171,"Primary",54,"Money",0
"172",1172,"Primary",40,"Money",0.928571428571429
"173",1173,"Primary",41,"Money",0.857142857142857
"174",1174,"Primary",57,"Money",1
"175",1175,"Primary",53,"Money",0.714285714285714
"176",1176,"Primary",54,"Money",0
"177",1177,"Primary",79,"Money",1
"178",1178,"Primary",54,"Money",0.333333333333333
"179",1179,"Primary",52,"Money",0.714285714285714
"180",1180,"Primary",70,"Money",1
"181",1181,"Primary",70,"Money",1
"182",1182,"Primary",40,"Money",0.0476190476190476
"183",1183,"Primary",56,"Money",1
"184",1184,"Primary",40,"Money",0.357142857142857
"185",1185,"Primary",72,"Money",0.976190476190476
"186",1186,"Primary",77,"Money",0.595238095238095
"187",1187,"Primary",25,"Money",0.642857142857143
"188",1188,"Primary",70,"Money",0.19047619047619
"189",1189,"Primary",65,"Money",0.833333333333333
"190",1190,"Primary",28,"Money",0.0476190476190476
"191",1191,"Primary",19,"Money",0.452380952380952
"192",1192,"Primary",30,"Money",0.833333333333333
"193",1193,"Primary",66,"Money",1
"194",1194,"Primary",77,"Money",0.452380952380952
"195",1195,"Primary",66,"Money",0.714285714285714
"196",1196,"Primary",23,"Money",0.523809523809524
"197",1197,"Primary",71,"Money",0.880952380952381
"198",1198,"Primary",44,"Money",1
"199",1199,"Primary",31,"Money",0.333333333333333
"200",1200,"Primary",82,"Money",0.880952380952381
"201",1201,"Primary",58,"Money",1
"202",1202,"Primary",45,"Money",0.928571428571429
"203",1203,"Primary",54,"Money",0.976190476190476
"204",1204,"Primary",54,"Money",0.476190476190476
"205",1205,"Primary",59,"Money",0.880952380952381
"206",1206,"Primary",25,"Money",0.595238095238095
"207",1207,"Primary",70,"Money",0.547619047619048
"208",1208,"Primary",72,"Money",0.0952380952380952
"209",1209,"Primary",58,"Money",0
"210",1210,"Primary",34,"Money",0.785714285714286
"211",1211,"Primary",70,"Money",0.333333333333333
"212",1212,"Primary",34,"Money",0
"213",1213,"Primary",31,"Money",0.761904761904762
"214",1214,"Primary",34,"Money",0.30952380952381
"215",1215,"Primary",82,"Money",1
"216",1216,"Primary",74,"Money",0.714285714285714
"217",1217,"Primary",48,"Money",0.0238095238095238
"218",1218,"Primary",86,"Money",0
"219",1219,"Primary",44,"Money",0.404761904761905
"220",1220,"Primary",85,"Money",0.880952380952381
"221",1221,"Primary",47,"Money",1
"222",1222,"Primary",80,"Money",0.30952380952381
"223",1223,"Primary",80,"Money",0.619047619047619
"224",1224,"Primary",85,"Money",0.833333333333333
"225",1225,"Primary",82,"Money",0.0952380952380952
"226",1226,"Primary",40,"Money",0.69047619047619
"227",1227,"Primary",31,"Money",0
"228",1228,"Primary",41,"Money",0.904761904761905
"229",1229,"Primary",45,"Money",0.785714285714286
"230",1230,"Primary",44,"Money",0.761904761904762
"231",1231,"Primary",84,"Money",0.547619047619048
"232",1232,"Primary",82,"Money",0.119047619047619
"233",1233,"Primary",86,"Money",0.476190476190476
"234",1001,"Primary",37,"Health",0.666666666666667
"235",1002,"Primary",60,"Health",0.523809523809524
"236",1003,"Primary",72,"Health",0.571428571428571
"237",1004,"Primary",71,"Health",1
"238",1005,"Primary",30,"Health",0.476190476190476
"239",1006,"Primary",52,"Health",0.595238095238095
"240",1007,"Primary",39,"Health",0.261904761904762
"241",1008,"Primary",68,"Health",1
"242",1009,"Primary",58,"Health",0.904761904761905
"243",1010,"Primary",73,"Health",1
"244",1011,"Primary",71,"Health",0.595238095238095
"245",1012,"Primary",18,"Health",0.30952380952381
"246",1013,"Primary",84,"Health",0.880952380952381
"247",1014,"Primary",67,"Health",1
"248",1015,"Primary",35,"Health",0.333333333333333
"249",1016,"Primary",30,"Health",0.69047619047619
"250",1017,"Primary",30,"Health",0.333333333333333
"251",1018,"Primary",67,"Health",0.952380952380952
"252",1019,"Primary",66,"Health",0.0238095238095238
"253",1020,"Primary",50,"Health",0.857142857142857
"254",1021,"Primary",39,"Health",0.880952380952381
"255",1022,"Primary",58,"Health",0.666666666666667
"256",1023,"Primary",44,"Health",0.880952380952381
"257",1024,"Primary",45,"Health",0.642857142857143
"258",1025,"Primary",64,"Health",1
"259",1026,"Primary",72,"Health",0.952380952380952
"260",1027,"Primary",67,"Health",0.214285714285714
"261",1028,"Primary",40,"Health",0.785714285714286
"262",1029,"Primary",75,"Health",0.714285714285714
"263",1030,"Primary",37,"Health",1
"264",1031,"Primary",41,"Health",0.80952380952381
"265",1032,"Primary",35,"Health",1
"266",1033,"Primary",45,"Health",0.666666666666667
"267",1034,"Primary",51,"Health",0.833333333333333
"268",1035,"Primary",25,"Health",0
"269",1036,"Primary",40,"Health",0.380952380952381
"270",1037,"Primary",23,"Health",0.380952380952381
"271",1038,"Primary",41,"Health",0.0238095238095238
"272",1039,"Primary",21,"Health",1
"273",1040,"Primary",19,"Health",0
"274",1041,"Primary",60,"Health",0.833333333333333
"275",1042,"Primary",56,"Health",0.880952380952381
"276",1043,"Primary",22,"Health",0.80952380952381
"277",1044,"Primary",57,"Health",0.69047619047619
"278",1045,"Primary",75,"Health",0.928571428571429
"279",1046,"Primary",36,"Health",0.69047619047619
"280",1047,"Primary",21,"Health",0.928571428571429
"281",1048,"Primary",20,"Health",0.404761904761905
"282",1049,"Primary",77,"Health",0.761904761904762
"283",1050,"Primary",36,"Health",0.476190476190476
"284",1051,"Primary",27,"Health",1
"285",1052,"Primary",21,"Health",0.738095238095238
"286",1053,"Primary",73,"Health",0.714285714285714
"287",1054,"Primary",25,"Health",1
"288",1055,"Primary",58,"Health",1
"289",1056,"Primary",67,"Health",1
"290",1057,"Primary",31,"Health",0.738095238095238
"291",1058,"Primary",32,"Health",0.904761904761905
"292",1059,"Primary",69,"Health",0.761904761904762
"293",1060,"Primary",30,"Health",1
"294",1061,"Primary",67,"Health",0.952380952380952
"295",1062,"Primary",81,"Health",0.380952380952381
"296",1063,"Primary",31,"Health",1
"297",1064,"Primary",54,"Health",0.857142857142857
"298",1065,"Primary",25,"Health",1
"299",1066,"Primary",51,"Health",1
"300",1067,"Primary",61,"Health",1
"301",1068,"Primary",32,"Health",0
"302",1069,"Primary",63,"Health",1
"303",1070,"Primary",69,"Health",1
"304",1071,"Primary",49,"Health",0.904761904761905
"305",1072,"Primary",38,"Health",0.880952380952381
"306",1073,"Primary",45,"Health",0.976190476190476
"307",1074,"Primary",48,"Health",0.976190476190476
"308",1075,"Primary",53,"Health",1
"309",1076,"Primary",66,"Health",0.952380952380952
"310",1077,"Primary",56,"Health",1
"311",1078,"Primary",48,"Health",1
"312",1079,"Primary",69,"Health",0.357142857142857
"313",1080,"Primary",64,"Health",1
"314",1081,"Primary",74,"Health",0.761904761904762
"315",1082,"Primary",56,"Health",0
"316",1083,"Primary",73,"Health",0.785714285714286
"317",1084,"Primary",73,"Health",0.976190476190476
"318",1085,"Primary",51,"Health",0.80952380952381
"319",1086,"Primary",48,"Health",0.119047619047619
"320",1087,"Primary",19,"Health",0.952380952380952
"321",1088,"Primary",59,"Health",0.0476190476190476
"322",1089,"Primary",27,"Health",0.833333333333333
"323",1090,"Primary",36,"Health",0.19047619047619
"324",1091,"Primary",73,"Health",1
"325",1092,"Primary",46,"Health",1
"326",1093,"Primary",80,"Health",1
"327",1094,"Primary",25,"Health",0.404761904761905
"328",1095,"Primary",31,"Health",0.619047619047619
"329",1096,"Primary",60,"Health",0.928571428571429
"330",1097,"Primary",63,"Health",0.5
"331",1098,"Primary",51,"Health",0.80952380952381
"332",1099,"Primary",28,"Health",0.666666666666667
"333",1100,"Primary",80,"Health",1
"334",1101,"Primary",36,"Health",0.5
"335",1102,"Primary",18,"Health",0.0476190476190476
"336",1103,"Primary",27,"Health",0.642857142857143
"337",1104,"Primary",81,"Health",0.69047619047619
"338",1105,"Primary",29,"Health",0.380952380952381
"339",1106,"Primary",84,"Health",1
"340",1107,"Primary",66,"Health",0.928571428571429
"341",1108,"Primary",86,"Health",0.69047619047619
"342",1109,"Primary",80,"Health",0.5
"343",1110,"Primary",83,"Health",0.880952380952381
"344",1111,"Primary",24,"Health",0.428571428571429
"345",1112,"Primary",61,"Health",0.142857142857143
"346",1113,"Primary",54,"Health",0.952380952380952
"347",1114,"Primary",83,"Health",0.976190476190476
"348",1115,"Primary",46,"Health",0.0476190476190476
"349",1116,"Primary",63,"Health",1
"350",1117,"Primary",86,"Health",0.785714285714286
"351",1118,"Primary",63,"Health",0.833333333333333
"352",1119,"Primary",84,"Health",0.976190476190476
"353",1120,"Primary",56,"Health",0.785714285714286
"354",1121,"Primary",72,"Health",0.69047619047619
"355",1122,"Primary",38,"Health",1
"356",1123,"Primary",47,"Health",1
"357",1124,"Primary",64,"Health",1
"358",1125,"Primary",72,"Health",1
"359",1126,"Primary",75,"Health",0.976190476190476
"360",1127,"Primary",71,"Health",0.952380952380952
"361",1128,"Primary",72,"Health",1
"362",1129,"Primary",71,"Health",1
"363",1130,"Primary",23,"Health",0.857142857142857
"364",1131,"Primary",58,"Health",0.880952380952381
"365",1132,"Primary",49,"Health",1
"366",1133,"Primary",37,"Health",0.166666666666667
"367",1134,"Primary",62,"Health",1
"368",1135,"Primary",31,"Health",0.80952380952381
"369",1136,"Primary",18,"Health",0
"370",1137,"Primary",27,"Health",0.0238095238095238
"371",1138,"Primary",63,"Health",0.0238095238095238
"372",1139,"Primary",29,"Health",0.976190476190476
"373",1140,"Primary",42,"Health",0.238095238095238
"374",1141,"Primary",33,"Health",0.5
"375",1142,"Primary",76,"Health",0.404761904761905
"376",1143,"Primary",68,"Health",1
"377",1144,"Primary",60,"Health",1
"378",1145,"Primary",18,"Health",0.5
"379",1146,"Primary",19,"Health",0.976190476190476
"380",1147,"Primary",53,"Health",0.642857142857143
"381",1148,"Primary",58,"Health",0.761904761904762
"382",1149,"Primary",56,"Health",0.952380952380952
"383",1150,"Primary",64,"Health",1
"384",1151,"Primary",71,"Health",1
"385",1152,"Primary",30,"Health",0.428571428571429
"386",1153,"Primary",67,"Health",0.976190476190476
"387",1154,"Primary",24,"Health",0.833333333333333
"388",1155,"Primary",41,"Health",0.452380952380952
"389",1156,"Primary",67,"Health",1
"390",1157,"Primary",56,"Health",1
"391",1158,"Primary",47,"Health",1
"392",1159,"Primary",49,"Health",0.0714285714285714
"393",1160,"Primary",61,"Health",0.642857142857143
"394",1161,"Primary",26,"Health",0.547619047619048
"395",1162,"Primary",71,"Health",0.952380952380952
"396",1163,"Primary",69,"Health",0.952380952380952
"397",1164,"Primary",42,"Health",0.976190476190476
"398",1165,"Primary",81,"Health",0.833333333333333
"399",1166,"Primary",43,"Health",1
"400",1167,"Primary",39,"Health",0.976190476190476
"401",1168,"Primary",23,"Health",0
"402",1169,"Primary",29,"Health",0.666666666666667
"403",1170,"Primary",42,"Health",0.952380952380952
"404",1171,"Primary",54,"Health",0.0714285714285714
"405",1172,"Primary",40,"Health",0.880952380952381
"406",1173,"Primary",41,"Health",0.928571428571429
"407",1174,"Primary",57,"Health",1
"408",1175,"Primary",53,"Health",0.69047619047619
"409",1176,"Primary",54,"Health",1
"410",1177,"Primary",79,"Health",1
"411",1178,"Primary",54,"Health",0.642857142857143
"412",1179,"Primary",52,"Health",1
"413",1180,"Primary",70,"Health",0.857142857142857
"414",1181,"Primary",70,"Health",0.976190476190476
"415",1182,"Primary",40,"Health",0.214285714285714
"416",1183,"Primary",56,"Health",1
"417",1184,"Primary",40,"Health",0.404761904761905
"418",1185,"Primary",72,"Health",0.976190476190476
"419",1186,"Primary",77,"Health",0.428571428571429
"420",1187,"Primary",25,"Health",0.666666666666667
"421",1188,"Primary",70,"Health",0.857142857142857
"422",1189,"Primary",65,"Health",1
"423",1190,"Primary",28,"Health",0.0952380952380952
"424",1191,"Primary",19,"Health",1
"425",1192,"Primary",30,"Health",0.214285714285714
"426",1193,"Primary",66,"Health",1
"427",1194,"Primary",77,"Health",0.952380952380952
"428",1195,"Primary",66,"Health",0.880952380952381
"429",1196,"Primary",23,"Health",0.642857142857143
"430",1197,"Primary",71,"Health",0.404761904761905
"431",1198,"Primary",44,"Health",1
"432",1199,"Primary",31,"Health",0.547619047619048
"433",1200,"Primary",82,"Health",0.976190476190476
"434",1201,"Primary",58,"Health",1
"435",1202,"Primary",45,"Health",1
"436",1203,"Primary",54,"Health",1
"437",1204,"Primary",54,"Health",0.952380952380952
"438",1205,"Primary",59,"Health",0.285714285714286
"439",1206,"Primary",25,"Health",1
"440",1207,"Primary",70,"Health",0.642857142857143
"441",1208,"Primary",72,"Health",1
"442",1209,"Primary",58,"Health",0.261904761904762
"443",1210,"Primary",34,"Health",0.547619047619048
"444",1211,"Primary",70,"Health",0.785714285714286
"445",1212,"Primary",34,"Health",0.404761904761905
"446",1213,"Primary",31,"Health",1
"447",1214,"Primary",34,"Health",0.380952380952381
"448",1215,"Primary",82,"Health",1
"449",1216,"Primary",74,"Health",0.880952380952381
"450",1217,"Primary",48,"Health",0.952380952380952
"451",1218,"Primary",86,"Health",0.976190476190476
"452",1219,"Primary",44,"Health",0.380952380952381
"453",1220,"Primary",85,"Health",0.904761904761905
"454",1221,"Primary",47,"Health",1
"455",1222,"Primary",80,"Health",1
"456",1223,"Primary",80,"Health",0.5
"457",1224,"Primary",85,"Health",0.595238095238095
"458",1225,"Primary",82,"Health",0.69047619047619
"459",1226,"Primary",40,"Health",0.571428571428571
"460",1227,"Primary",31,"Health",0.0952380952380952
"461",1228,"Primary",41,"Health",1
"462",1229,"Primary",45,"Health",0.976190476190476
"463",1230,"Primary",44,"Health",1
"464",1231,"Primary",84,"Health",0.976190476190476
"465",1232,"Primary",82,"Health",0.523809523809524
"466",1233,"Primary",86,"Health",0.0476190476190476
"467",1001,"Primary",37,"Social",0.666666666666667
"468",1002,"Primary",60,"Social",1
"469",1003,"Primary",72,"Social",0.976190476190476
"470",1004,"Primary",71,"Social",1
"471",1005,"Primary",30,"Social",0.761904761904762
"472",1006,"Primary",52,"Social",0.619047619047619
"473",1007,"Primary",39,"Social",0.714285714285714
"474",1008,"Primary",68,"Social",0
"475",1009,"Primary",58,"Social",0.976190476190476
"476",1010,"Primary",73,"Social",1
"477",1011,"Primary",71,"Social",0.428571428571429
"478",1012,"Primary",18,"Social",0.69047619047619
"479",1013,"Primary",84,"Social",0.928571428571429
"480",1014,"Primary",67,"Social",0.928571428571429
"481",1015,"Primary",35,"Social",0.357142857142857
"482",1016,"Primary",30,"Social",0.857142857142857
"483",1017,"Primary",30,"Social",0.523809523809524
"484",1018,"Primary",67,"Social",1
"485",1019,"Primary",66,"Social",0.261904761904762
"486",1020,"Primary",50,"Social",1
"487",1021,"Primary",39,"Social",0.928571428571429
"488",1022,"Primary",58,"Social",0.785714285714286
"489",1023,"Primary",44,"Social",1
"490",1024,"Primary",45,"Social",0.571428571428571
"491",1025,"Primary",64,"Social",1
"492",1026,"Primary",72,"Social",1
"493",1027,"Primary",67,"Social",1
"494",1028,"Primary",40,"Social",0.714285714285714
"495",1029,"Primary",75,"Social",0.80952380952381
"496",1030,"Primary",37,"Social",0.928571428571429
"497",1031,"Primary",41,"Social",0.80952380952381
"498",1032,"Primary",35,"Social",1
"499",1033,"Primary",45,"Social",0.857142857142857
"500",1034,"Primary",51,"Social",0.952380952380952
"501",1035,"Primary",25,"Social",0
"502",1036,"Primary",40,"Social",0.476190476190476
"503",1037,"Primary",23,"Social",0.19047619047619
"504",1038,"Primary",41,"Social",0
"505",1039,"Primary",21,"Social",1
"506",1040,"Primary",19,"Social",0
"507",1041,"Primary",60,"Social",0.928571428571429
"508",1042,"Primary",56,"Social",0.880952380952381
"509",1043,"Primary",22,"Social",0.857142857142857
"510",1044,"Primary",57,"Social",0.880952380952381
"511",1045,"Primary",75,"Social",0.952380952380952
"512",1046,"Primary",36,"Social",0.761904761904762
"513",1047,"Primary",21,"Social",0.952380952380952
"514",1048,"Primary",20,"Social",0.0476190476190476
"515",1049,"Primary",77,"Social",0.30952380952381
"516",1050,"Primary",36,"Social",0.404761904761905
"517",1051,"Primary",27,"Social",1
"518",1052,"Primary",21,"Social",0.761904761904762
"519",1053,"Primary",73,"Social",1
"520",1054,"Primary",25,"Social",0.928571428571429
"521",1055,"Primary",58,"Social",1
"522",1056,"Primary",67,"Social",1
"523",1057,"Primary",31,"Social",0.904761904761905
"524",1058,"Primary",32,"Social",0.976190476190476
"525",1059,"Primary",69,"Social",0.452380952380952
"526",1060,"Primary",30,"Social",0.69047619047619
"527",1061,"Primary",67,"Social",0.380952380952381
"528",1062,"Primary",81,"Social",0.214285714285714
"529",1063,"Primary",31,"Social",1
"530",1064,"Primary",54,"Social",0.976190476190476
"531",1065,"Primary",25,"Social",0
"532",1066,"Primary",51,"Social",0.904761904761905
"533",1067,"Primary",61,"Social",0.976190476190476
"534",1068,"Primary",32,"Social",0.261904761904762
"535",1069,"Primary",63,"Social",1
"536",1070,"Primary",69,"Social",1
"537",1071,"Primary",49,"Social",0.976190476190476
"538",1072,"Primary",38,"Social",1
"539",1073,"Primary",45,"Social",0.857142857142857
"540",1074,"Primary",48,"Social",0.357142857142857
"541",1075,"Primary",53,"Social",0.976190476190476
"542",1076,"Primary",66,"Social",0.976190476190476
"543",1077,"Primary",56,"Social",0.785714285714286
"544",1078,"Primary",48,"Social",1
"545",1079,"Primary",69,"Social",0.976190476190476
"546",1080,"Primary",64,"Social",1
"547",1081,"Primary",74,"Social",0.738095238095238
"548",1082,"Primary",56,"Social",1
"549",1083,"Primary",73,"Social",0.69047619047619
"550",1084,"Primary",73,"Social",0.976190476190476
"551",1085,"Primary",51,"Social",0.833333333333333
"552",1086,"Primary",48,"Social",0.738095238095238
"553",1087,"Primary",19,"Social",0.0238095238095238
"554",1088,"Primary",59,"Social",0.404761904761905
"555",1089,"Primary",27,"Social",1
"556",1090,"Primary",36,"Social",1
"557",1091,"Primary",73,"Social",1
"558",1092,"Primary",46,"Social",1
"559",1093,"Primary",80,"Social",1
"560",1094,"Primary",25,"Social",0.642857142857143
"561",1095,"Primary",31,"Social",0.976190476190476
"562",1096,"Primary",60,"Social",1
"563",1097,"Primary",63,"Social",0.880952380952381
"564",1098,"Primary",51,"Social",1
"565",1099,"Primary",28,"Social",0.380952380952381
"566",1100,"Primary",80,"Social",1
"567",1101,"Primary",36,"Social",1
"568",1102,"Primary",18,"Social",0
"569",1103,"Primary",27,"Social",0.952380952380952
"570",1104,"Primary",81,"Social",0.119047619047619
"571",1105,"Primary",29,"Social",1
"572",1106,"Primary",84,"Social",1
"573",1107,"Primary",66,"Social",1
"574",1108,"Primary",86,"Social",1
"575",1109,"Primary",80,"Social",1
"576",1110,"Primary",83,"Social",0.0238095238095238
"577",1111,"Primary",24,"Social",0.5
"578",1112,"Primary",61,"Social",0.714285714285714
"579",1113,"Primary",54,"Social",0.119047619047619
"580",1114,"Primary",83,"Social",1
"581",1115,"Primary",46,"Social",0.0476190476190476
"582",1116,"Primary",63,"Social",0.595238095238095
"583",1117,"Primary",86,"Social",1
"584",1118,"Primary",63,"Social",0.761904761904762
"585",1119,"Primary",84,"Social",0.952380952380952
"586",1120,"Primary",56,"Social",0.761904761904762
"587",1121,"Primary",72,"Social",0.738095238095238
"588",1122,"Primary",38,"Social",1
"589",1123,"Primary",47,"Social",1
"590",1124,"Primary",64,"Social",1
"591",1125,"Primary",72,"Social",1
"592",1126,"Primary",75,"Social",1
"593",1127,"Primary",71,"Social",1
"594",1128,"Primary",72,"Social",1
"595",1129,"Primary",71,"Social",0.428571428571429
"596",1130,"Primary",23,"Social",0.785714285714286
"597",1131,"Primary",58,"Social",0
"598",1132,"Primary",49,"Social",1
"599",1133,"Primary",37,"Social",0.785714285714286
"600",1134,"Primary",62,"Social",1
"601",1135,"Primary",31,"Social",0.904761904761905
"602",1136,"Primary",18,"Social",0
"603",1137,"Primary",27,"Social",0.738095238095238
"604",1138,"Primary",63,"Social",0.619047619047619
"605",1139,"Primary",29,"Social",0.19047619047619
"606",1140,"Primary",42,"Social",0.285714285714286
"607",1141,"Primary",33,"Social",0.619047619047619
"608",1142,"Primary",76,"Social",1
"609",1143,"Primary",68,"Social",0.976190476190476
"610",1144,"Primary",60,"Social",1
"611",1145,"Primary",18,"Social",0.30952380952381
"612",1146,"Primary",19,"Social",0.5
"613",1147,"Primary",53,"Social",0.30952380952381
"614",1148,"Primary",58,"Social",0
"615",1149,"Primary",56,"Social",1
"616",1150,"Primary",64,"Social",1
"617",1151,"Primary",71,"Social",0.952380952380952
"618",1152,"Primary",30,"Social",0.976190476190476
"619",1153,"Primary",67,"Social",1
"620",1154,"Primary",24,"Social",0.976190476190476
"621",1155,"Primary",41,"Social",0.452380952380952
"622",1156,"Primary",67,"Social",1
"623",1157,"Primary",56,"Social",1
"624",1158,"Primary",47,"Social",0.976190476190476
"625",1159,"Primary",49,"Social",0.0238095238095238
"626",1160,"Primary",61,"Social",1
"627",1161,"Primary",26,"Social",0.428571428571429
"628",1162,"Primary",71,"Social",0.976190476190476
"629",1163,"Primary",69,"Social",1
"630",1164,"Primary",42,"Social",1
"631",1165,"Primary",81,"Social",0.80952380952381
"632",1166,"Primary",43,"Social",1
"633",1167,"Primary",39,"Social",1
"634",1168,"Primary",23,"Social",0
"635",1169,"Primary",29,"Social",0.714285714285714
"636",1170,"Primary",42,"Social",0.952380952380952
"637",1171,"Primary",54,"Social",0.0476190476190476
"638",1172,"Primary",40,"Social",1
"639",1173,"Primary",41,"Social",1
"640",1174,"Primary",57,"Social",1
"641",1175,"Primary",53,"Social",1
"642",1176,"Primary",54,"Social",1
"643",1177,"Primary",79,"Social",1
"644",1178,"Primary",54,"Social",0.666666666666667
"645",1179,"Primary",52,"Social",1
"646",1180,"Primary",70,"Social",1
"647",1181,"Primary",70,"Social",1
"648",1182,"Primary",40,"Social",1
"649",1183,"Primary",56,"Social",1
"650",1184,"Primary",40,"Social",0.333333333333333
"651",1185,"Primary",72,"Social",1
"652",1186,"Primary",77,"Social",0.571428571428571
"653",1187,"Primary",25,"Social",0.80952380952381
"654",1188,"Primary",70,"Social",0.928571428571429
"655",1189,"Primary",65,"Social",1
"656",1190,"Primary",28,"Social",0.19047619047619
"657",1191,"Primary",19,"Social",0.214285714285714
"658",1192,"Primary",30,"Social",0.785714285714286
"659",1193,"Primary",66,"Social",0.452380952380952
"660",1194,"Primary",77,"Social",0.976190476190476
"661",1195,"Primary",66,"Social",0.880952380952381
"662",1196,"Primary",23,"Social",0.80952380952381
"663",1197,"Primary",71,"Social",0.904761904761905
"664",1198,"Primary",44,"Social",1
"665",1199,"Primary",31,"Social",1
"666",1200,"Primary",82,"Social",0.976190476190476
"667",1201,"Primary",58,"Social",0.952380952380952
"668",1202,"Primary",45,"Social",1
"669",1203,"Primary",54,"Social",1
"670",1204,"Primary",54,"Social",1
"671",1205,"Primary",59,"Social",0.738095238095238
"672",1206,"Primary",25,"Social",1
"673",1207,"Primary",70,"Social",0.69047619047619
"674",1208,"Primary",72,"Social",0.476190476190476
"675",1209,"Primary",58,"Social",0.0476190476190476
"676",1210,"Primary",34,"Social",0.738095238095238
"677",1211,"Primary",70,"Social",0.880952380952381
"678",1212,"Primary",34,"Social",0.0476190476190476
"679",1213,"Primary",31,"Social",0.833333333333333
"680",1214,"Primary",34,"Social",0.642857142857143
"681",1215,"Primary",82,"Social",1
"682",1216,"Primary",74,"Social",1
"683",1217,"Primary",48,"Social",0.952380952380952
"684",1218,"Primary",86,"Social",0.976190476190476
"685",1219,"Primary",44,"Social",0.904761904761905
